artifact,result_status,mission_terminal,navigation_success_claimed,result_path,failure_path,failure_reason,recorded_summary,source_reports,physical_reader_path,verified_goal_arrivals,verified_home_arrivals,round_trip_checks_passed,disallowed_contact_samples
go2_augmented_family_switch_goal_readout_v1_attempt_001,AUGMENTED_FAMILY_SWITCH_GOAL_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_augmented_family_switch_goal_readout_v1_attempt_001/result.json,,,"{""status"":""AUGMENTED_FAMILY_SWITCH_GOAL_READOUT_COMPLETE""}",docs/go2_augmented_family_switch_goal_probe_result_2026-09-08.md;docs/go2_augmented_family_switch_goal_readout_v1_2026-09-08.md,,,,,
go2_augmented_family_switch_original_models_v1_attempt_001,AUGMENTED_FAMILY_SWITCH_ORIGINAL_MODELS_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_augmented_family_switch_original_models_v1_attempt_001/result.json,,,"{""status"":""AUGMENTED_FAMILY_SWITCH_ORIGINAL_MODELS_COMPLETE"",""wall_s"":167.8590913929511}",docs/go2_augmented_family_switch_original_models_result_2026-09-08.md;docs/go2_augmented_family_switch_original_models_v1_2026-09-08.md,,,,,
go2_auxiliary_depth_controller_prefix_v1_attempt_001,AUXILIARY_DEPTH_CONTROLLER_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_controller_prefix_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_CONTROLLER_PREFIX_COMPLETE"",""wall_s"":54.7414023661986}",docs/go2_auxiliary_depth_controller_prefix_result_2026-09-08.md;docs/go2_auxiliary_depth_controller_prefix_v1_2026-09-08.md,,,,,
go2_auxiliary_depth_executed_motion_diagnosis_v1_attempt_001,AUXILIARY_DEPTH_EXECUTED_MOTION_DIAGNOSIS_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_executed_motion_diagnosis_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_EXECUTED_MOTION_DIAGNOSIS_COMPLETE"",""wall_s"":11.07804915192537}",docs/go2_auxiliary_depth_executed_motion_diagnosis_v1_2026-09-08.md;docs/go2_auxiliary_depth_executed_motion_result_2026-09-08.md,,,,,
go2_auxiliary_depth_goal_probe_v1_attempt_001,AUXILIARY_DEPTH_GOAL_PROBE_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_goal_probe_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_GOAL_PROBE_COMPLETE"",""wall_s"":110.81352795800194}",docs/go2_auxiliary_depth_goal_probe_result_2026-09-08.md;docs/go2_auxiliary_depth_goal_probe_v1_2026-09-08.md,,,,,
go2_auxiliary_depth_goal_readout_v1_attempt_001,AUXILIARY_DEPTH_GOAL_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_goal_readout_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_GOAL_READOUT_COMPLETE""}",docs/go2_auxiliary_depth_goal_probe_result_2026-09-08.md;docs/go2_auxiliary_depth_goal_readout_v1_2026-09-08.md,,,,,
go2_auxiliary_depth_reobserve_goal_probe_v1_attempt_001,AUXILIARY_DEPTH_REOBSERVE_GOAL_PROBE_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_reobserve_goal_probe_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_REOBSERVE_GOAL_PROBE_COMPLETE"",""wall_s"":204.9989184809383}",docs/go2_auxiliary_depth_reobserve_goal_probe_result_2026-09-08.md;docs/go2_auxiliary_depth_reobserve_goal_probe_v1_2026-09-08.md,,,,,
go2_auxiliary_depth_reobserve_goal_readout_v1_attempt_001,AUXILIARY_DEPTH_REOBSERVE_GOAL_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_reobserve_goal_readout_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_REOBSERVE_GOAL_READOUT_COMPLETE""}",docs/go2_auxiliary_depth_reobserve_goal_probe_result_2026-09-08.md;docs/go2_auxiliary_depth_reobserve_goal_readout_v1_2026-09-08.md,,,,,
go2_auxiliary_depth_reobserve_prefix_v1_attempt_001,AUXILIARY_DEPTH_REOBSERVE_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_depth_reobserve_prefix_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DEPTH_REOBSERVE_PREFIX_COMPLETE"",""wall_s"":109.14006852195598}",docs/go2_auxiliary_depth_reobserve_prefix_result_2026-09-08.md;docs/go2_auxiliary_depth_reobserve_prefix_v1_2026-09-08.md,,,,,
go2_auxiliary_downward45_controller_prefix_v1_attempt_001,AUXILIARY_DOWNWARD45_CONTROLLER_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_downward45_controller_prefix_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DOWNWARD45_CONTROLLER_PREFIX_COMPLETE"",""wall_s"":49.224909205920994}",docs/go2_auxiliary_downward45_controller_prefix_result_2026-09-08.md;docs/go2_auxiliary_downward45_controller_prefix_v1_2026-09-08.md,,,,,
go2_auxiliary_downward45_depth_geometry_v1_attempt_001,AUXILIARY_DOWNWARD45_DEPTH_GEOMETRY_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_downward45_depth_geometry_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DOWNWARD45_DEPTH_GEOMETRY_COMPLETE""}",docs/go2_auxiliary_downward45_depth_geometry_result_2026-09-08.md;docs/go2_auxiliary_downward45_depth_geometry_v1_2026-09-08.md,,,,,
go2_auxiliary_downward45_depth_prefix_v1_attempt_001,AUXILIARY_DOWNWARD45_DEPTH_PREFIX_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_downward45_depth_prefix_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DOWNWARD45_DEPTH_PREFIX_COMPLETE"",""wall_s"":44.03207916696556}",docs/go2_auxiliary_downward45_depth_prefix_result_2026-09-08.md;docs/go2_auxiliary_downward45_depth_prefix_v1_2026-09-08.md,,,,,
go2_auxiliary_downward45_goal_probe_v1_attempt_001,AUXILIARY_DOWNWARD45_GOAL_PROBE_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_downward45_goal_probe_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DOWNWARD45_GOAL_PROBE_COMPLETE"",""wall_s"":131.00014719599858}",docs/go2_auxiliary_downward45_goal_probe_result_2026-09-08.md;docs/go2_auxiliary_downward45_goal_probe_v1_2026-09-08.md,,,,,
go2_auxiliary_downward45_goal_readout_v1_attempt_001,AUXILIARY_DOWNWARD45_GOAL_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_downward45_goal_readout_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_DOWNWARD45_GOAL_READOUT_COMPLETE""}",docs/go2_auxiliary_downward45_goal_probe_result_2026-09-08.md;docs/go2_auxiliary_downward45_goal_readout_v1_2026-09-08.md,,,,,
go2_auxiliary_only_turn_recovery_comparison_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_only_turn_recovery_comparison_v1_attempt_001/result.json,,,{},docs/go2_auxiliary_turn_recovery_2026-09-15.md,,,,,
go2_auxiliary_return_pair_diagnosis_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_return_pair_diagnosis_v1_attempt_001/failure.json,ValueError('exact nonsymlink development attempt root required'),{},docs/go2_auxiliary_return_pair_diagnosis_v1_2026-09-09.md,,,,,
go2_auxiliary_return_pair_diagnosis_v2_attempt_001,AUXILIARY_RETURN_PAIR_DIAGNOSIS_V2_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_return_pair_diagnosis_v2_attempt_001/result.json,,,"{""status"":""AUXILIARY_RETURN_PAIR_DIAGNOSIS_V2_COMPLETE"",""wall_s"":1.2381704340223223}",docs/go2_auxiliary_return_pair_diagnosis_result_2026-09-09.md;docs/go2_auxiliary_return_pair_diagnosis_v2_2026-09-09.md,,,,,
go2_auxiliary_rgb_packet_audit_v1_attempt_001,AUXILIARY_RGB_PACKET_AUDIT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_rgb_packet_audit_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_RGB_PACKET_AUDIT_COMPLETE"",""wall_s"":0.7910646528471261}",docs/go2_auxiliary_rgb_packet_audit_result_2026-09-09.md;docs/go2_auxiliary_rgb_packet_audit_v1_2026-09-09.md,,,,,
go2_auxiliary_tilted_depth_geometry_v1_attempt_001,AUXILIARY_TILTED_DEPTH_GEOMETRY_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_tilted_depth_geometry_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_TILTED_DEPTH_GEOMETRY_COMPLETE""}",docs/go2_auxiliary_tilted_depth_geometry_result_2026-09-08.md;docs/go2_auxiliary_tilted_depth_geometry_v1_2026-09-08.md,,,,,
go2_auxiliary_tilted_depth_prefix_integrity_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_tilted_depth_prefix_integrity_v1_attempt_001/failure.json,AssertionError(),{},docs/go2_auxiliary_tilted_depth_prefix_integrity_v1_2026-09-08.md;docs/go2_auxiliary_tilted_depth_prefix_integrity_v1_failure_2026-09-08.md,,,,,
go2_auxiliary_tilted_depth_prefix_integrity_v2_attempt_001,AUXILIARY_TILTED_DEPTH_PREFIX_INTEGRITY_V2_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_tilted_depth_prefix_integrity_v2_attempt_001/result.json,,,"{""status"":""AUXILIARY_TILTED_DEPTH_PREFIX_INTEGRITY_V2_COMPLETE"",""wall_s"":44.380167519906536}",docs/go2_auxiliary_tilted_depth_prefix_integrity_v2_2026-09-08.md;docs/go2_auxiliary_tilted_depth_prefix_result_2026-09-08.md,,,,,
go2_auxiliary_tilted_depth_prefix_readout_v1_attempt_001,AUXILIARY_TILTED_DEPTH_PREFIX_READOUT_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_tilted_depth_prefix_readout_v1_attempt_001/result.json,,,"{""status"":""AUXILIARY_TILTED_DEPTH_PREFIX_READOUT_COMPLETE""}",docs/go2_auxiliary_tilted_depth_prefix_readout_v1_2026-09-08.md;docs/go2_auxiliary_tilted_depth_prefix_result_2026-09-08.md,,,,,
go2_auxiliary_tilted_depth_prefix_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_auxiliary_tilted_depth_prefix_v1_attempt_001/failure.json,"TypeError(""'int' object is not iterable"")",{},docs/go2_auxiliary_tilted_depth_prefix_failure_2026-09-08.md;docs/go2_auxiliary_tilted_depth_prefix_v1_2026-09-08.md,,,,,
go2_balanced_start_predictor_v1_attempt_001,COMPLETE,,,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_balanced_start_predictor_v1_attempt_001/result.json,,,"{""status"":""COMPLETE"",""wall_s"":2787.489725132007}",docs/go2_balanced_start_predictor_2026-09-17.md,,,,,
go2_batched_consensus_pose_command_noise_2mm_native_layout02_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_batched_consensus_pose_command_noise_2mm_native_layout02_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":166.44,""wall_s"":167.107550438,""camera_frames"":1661,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1148,\""measured_ns\"":116300000000,\""target_initial_body_xy_m\"":[3.9000000000000004,-1.3],\""observed_position_initial_body_xy_m\"":[3.888220863511504,-1.2946301771559259],\""observed_distance_m\"":0.012945387355786807,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":1659,\""measured_ns\"":167400000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.01712058581155956,-0.00011805678669932035],\""observed_distance_m\"":0.01712099284316947,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_local_reference_tracking_cost_2026-09-15.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_batched_consensus_pose_command_noise_2mm_native_layout02_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_batched_consensus_tracking_followup_comparison_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_batched_consensus_tracking_followup_comparison_v1_attempt_001/result.json,,,{},docs/go2_local_reference_tracking_cost_2026-09-15.md,,,,,
go2_batched_exact_target_controller_v1_attempt_001,BATCHED_EXACT_TARGET_CONTROLLER_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_batched_exact_target_controller_v1_attempt_001/result.json,,,"{""status"":""BATCHED_EXACT_TARGET_CONTROLLER_COMPLETE"",""wall_s"":334.2196719760541}",docs/go2_batched_exact_target_controller_result_2026-09-08.md;docs/go2_batched_exact_target_controller_v1_2026-09-08.md,,,,,
go2_batched_patch_anchored_prefix_v1_attempt_001,BATCHED_PATCH_ANCHORED_PREFIX_V1_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_batched_patch_anchored_prefix_v1_attempt_001/result.json,,,"{""status"":""BATCHED_PATCH_ANCHORED_PREFIX_V1_COMPLETE"",""wall_s"":1738.2760299451184}",docs/go2_batched_patch_anchored_execution_2026-09-10.md;docs/go2_batched_patch_anchored_prefix_result_2026-09-10.md;docs/go2_batched_patch_anchored_prefix_v1_2026-09-10.md,,,,,
go2_batched_patch_recorded_tracker_v1_attempt_001,BATCHED_PATCH_RECORDED_TRACKER_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_batched_patch_recorded_tracker_v1_attempt_001/result.json,,,"{""status"":""BATCHED_PATCH_RECORDED_TRACKER_COMPLETE"",""wall_s"":605.964455866022}",docs/go2_batched_patch_tracking_2026-09-13.md,,,,,
go2_body_projected_external_sampling_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_body_projected_external_sampling_v1_attempt_001/failure.json,RuntimeError('original profiler ended before original child'),{},docs/go2_body_projection_external_profile_launched_2026-09-11.md;docs/go2_body_projection_external_profile_v1_2026-09-11.md;docs/go2_external_profile_lock_failure_and_nonblocking_smoke_2026-09-11.md,,,,,
go2_body_projected_external_sampling_v2_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_body_projected_external_sampling_v2_attempt_001/failure.json,RuntimeError('original profiler ended before original child'),{},docs/go2_body_projection_external_profile_v2_2026-09-11.md;docs/go2_external_profile_v2_launched_2026-09-11.md,,,,,
go2_body_projected_tiled_late_history_v1_attempt_001,BODY_PROJECTED_TILED_LATE_HISTORY_V1_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_body_projected_tiled_late_history_v1_attempt_001/result.json,,,"{""status"":""BODY_PROJECTED_TILED_LATE_HISTORY_V1_COMPLETE"",""wall_s"":2047.9546561918687}",docs/go2_body_projected_tiled_controller_prepared_2026-09-11.md;docs/go2_body_projected_tiled_late_history_v1_2026-09-11.md;docs/go2_body_projection_verified_and_sampling_diagnostic_prepared_2026-09-11.md;docs/go2_freeze_comparison_verified_body_projection_replay_invoked_2026-09-11.md,,,,,
go2_cached_chain_recorded_tracker_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_chain_recorded_tracker_v1_attempt_001/failure.json,"ValueError('tracker evidence differs beyond work count at 1, candidate')",{},docs/go2_cached_chain_tracking_2026-09-13.md,,,,,
go2_cached_chain_recorded_tracker_v1_attempt_002,CACHED_CHAIN_RECORDED_TRACKER_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_chain_recorded_tracker_v1_attempt_002/result.json,,,"{""status"":""CACHED_CHAIN_RECORDED_TRACKER_COMPLETE"",""wall_s"":602.5403138238471}",docs/go2_cached_chain_tracking_2026-09-13.md,,,,,
go2_cached_fine_connectivity_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_cached_fine_connectivity_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/failure.json,"RuntimeError('[{\'stage\': \'tracking\', \'reason\': ""ValueError(\'measured visual pose unavailable\')""}]')",{},docs/go2_cached_fine_connectivity_2026-09-17.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_cached_fine_connectivity_supervised_rollout_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_cached_fine_goal_lzma_hold_relative_recovery_pulse_round_trip_native_layout04_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,MISSION_TICK_BUDGET_EXHAUSTED,False,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_fine_goal_lzma_hold_relative_recovery_pulse_round_trip_native_layout04_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""MISSION_TICK_BUDGET_EXHAUSTED"",""navigation_success_claimed"":false,""simulation_s"":487.06,""wall_s"":492.896612772,""camera_frames"":4814,""disallowed_contact"":false,""observed_arrivals"":""[]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_raw_depth_archive_and_full_pulse_trial_2026-09-14.md,/home/andrewknowles/Workspace/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_fine_goal_lzma_hold_relative_recovery_pulse_round_trip_native_layout04_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_cached_floor_moments_direct_followup_comparison_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_floor_moments_direct_followup_comparison_v1_attempt_001/result.json,,,{},docs/go2_cached_floor_moments_tracking_2026-09-15.md,,,,,
go2_cached_floor_moments_seed_2026091401_full_jepa_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_floor_moments_seed_2026091401_full_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":163.22,""wall_s"":164.024945234,""camera_frames"":1631,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1156,\""measured_ns\"":117100000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[-0.003282171714589591,2.6070708723737375],\""observed_distance_m\"":0.007795504299898402,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":1629,\""measured_ns\"":164400000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.002804441131126378,0.014160683217011673],\""observed_distance_m\"":0.014435714018728323,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_cached_floor_moments_tracking_2026-09-15.md;docs/go2_development_artifact_retention_2026-09-14.md,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_cached_floor_moments_seed_2026091401_full_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
